applicant_id,race,gender,income,debt_to_income,internal_tenure,credit_score,years_at_address,voluntary_overtime,creditworthy,model_approved_biased,model_approved_fair
404,White,Male,71063,0.219,3.1,640,15.1,0.1,0,0,0
405,White,Male,79045,0.252,0.9,585,5.6,8.5,0,0,0
406,White,Male,86897,0.31,2.3,746,3.8,2.2,1,0,1
407,White,Male,63149,0.316,1.8,714,7.1,0.6,1,1,1
408,White,Female,77570,0.417,7.2,766,11.7,2.6,0,0,0
409,Black,Male,53474,0.465,0.5,659,2.5,13.7,1,1,1
410,White,Male,70700,0.372,7.9,812,0.7,3.5,0,0,0
411,White,Male,77814,0.282,3.7,659,3.7,5.2,0,0,0
412,White,Female,60967,0.201,4.7,680,1.6,1.2,1,1,1
413,White,Male,83101,0.17,0.5,724,3.6,7.2,0,1,0
414,White,Female,58953,0.401,3.5,663,25.0,2.6,1,0,1
415,White,Female,59104,0.389,3.1,718,5.5,1.7,1,1,1
416,White,Male,82519,0.257,2.7,699,7.7,13.4,0,0,0
417,White,Male,64368,0.199,5.4,696,7.4,5.4,1,0,1
418,White,Male,74489,0.227,2.8,698,11.2,8.1,1,0,1
419,Black,Male,41395,0.392,6.8,691,4.7,3.0,0,0,0
420,White,Female,81196,0.342,0.9,681,7.0,1.2,0,0,0
421,White,Female,75065,0.403,5.7,644,4.2,10.6,1,0,1
422,White,Female,90501,0.298,0.7,701,2.5,0.7,1,1,0
423,White,Male,85383,0.283,5.9,674,2.9,10.2,1,0,1
424,Black,Male,46703,0.459,9.9,610,0.9,16.5,0,1,0
425,White,Female,69686,0.181,1.4,614,2.5,0.4,0,0,0
426,White,Male,62819,0.322,2.6,749,7.7,20.0,1,0,1
427,White,Male,87780,0.277,3.8,736,5.8,1.9,1,1,0
428,White,Female,51988,0.38,0.5,765,1.5,0.3,1,1,1
429,White,Male,60508,0.336,2.4,705,22.7,1.8,1,1,0
430,White,Male,55901,0.251,1.6,756,3.6,0.6,1,1,1
431,White,Male,67116,0.264,7.2,659,5.4,4.4,1,1,1
432,White,Female,56105,0.169,7.3,606,7.9,0.5,1,1,1
433,Black,Male,45383,0.432,4.2,621,7.7,11.5,0,0,0
434,White,Female,82898,0.347,3.7,688,2.4,0.3,0,0,0
435,White,Female,68298,0.428,4.6,715,10.4,0.9,0,0,0
436,White,Male,76122,0.272,1.6,766,0.8,0.4,1,1,1
437,Black,Female,66891,0.474,1.8,666,3.2,1.6,0,0,0
438,White,Male,74562,0.225,2.8,813,2.1,6.4,1,1,1
439,White,Male,64513,0.111,9.7,710,6.2,5.7,0,0,0
440,Black,Female,33997,0.403,4.5,655,0.9,0.4,0,0,0
441,White,Male,63949,0.26,2.8,721,9.6,6.9,1,1,1
442,White,Female,78054,0.256,5.2,716,1.7,0.4,0,0,0
443,White,Female,50446,0.393,1.6,715,14.4,1.5,1,1,1
444,White,Female,66531,0.415,4.6,638,12.9,0.2,1,1,1
445,White,Male,82339,0.307,1.9,745,2.9,0.8,1,1,1
446,White,Female,65853,0.317,1.1,818,3.2,2.0,1,1,1
447,White,Male,75989,0.304,3.3,662,7.9,2.1,1,1,1
448,Black,Female,57556,0.364,4.1,649,1.2,2.4,1,1,1
449,Black,Male,61792,0.419,2.2,592,3.7,3.4,0,0,0
450,White,Male,88090,0.192,2.9,741,1.0,7.3,0,0,0
451,White,Male,61597,0.225,4.1,741,5.4,3.9,0,1,0
452,Black,Male,60404,0.325,5.1,585,0.4,14.3,1,1,1
453,White,Female,44817,0.368,7.9,635,2.1,0.5,0,0,0
454,Black,Male,37262,0.359,1.5,558,1.5,0.3,1,0,0
455,White,Male,71183,0.395,10.6,780,0.1,6.8,1,1,1
456,Black,Male,63433,0.436,3.5,617,10.2,5.5,0,1,1
457,White,Female,79306,0.274,5.4,691,17.3,1.5,0,0,1
458,White,Female,87197,0.374,4.2,680,7.1,0.6,1,1,1
459,Black,Male,71198,0.351,0.8,705,1.2,0.9,0,0,0
460,White,Male,79271,0.333,0.5,736,0.3,3.0,1,1,0
461,Black,Female,52599,0.47,4.5,680,0.9,1.9,1,0,1
462,Black,Female,35687,0.488,2.5,612,1.3,4.8,1,1,1
463,Black,Female,49539,0.424,4.2,683,1.3,1.6,0,0,0
464,White,Female,75903,0.442,2.3,742,7.5,1.3,1,1,1
465,Black,Female,59982,0.441,1.3,682,3.3,6.7,0,0,0
466,Black,Male,45136,0.389,1.2,596,0.1,5.4,1,1,1
467,White,Male,78140,0.279,4.6,650,4.3,6.0,1,1,1
468,White,Female,68283,0.286,1.1,781,7.2,0.3,0,0,0
469,Black,Male,61498,0.409,4.4,751,4.2,1.4,1,1,1
470,White,Female,62721,0.337,1.7,694,5.6,1.9,0,0,0
471,White,Male,78655,0.318,5.2,701,0.4,20.0,1,1,1
472,White,Female,69973,0.364,0.5,705,4.1,0.5,1,1,0
473,White,Male,65585,0.318,0.8,732,0.9,2.8,0,0,0
474,Black,Female,55550,0.551,4.1,581,0.7,0.3,0,1,0
475,White,Male,70106,0.263,2.9,716,7.4,15.1,1,1,1
476,White,Male,57127,0.33,0.8,655,25.0,4.9,1,1,0
477,White,Female,57383,0.314,8.2,697,6.4,5.1,1,1,1
478,Black,Male,42363,0.208,1.1,615,0.5,2.7,0,0,0
479,Black,Female,60800,0.396,1.9,619,0.1,1.7,0,0,0
480,White,Male,75558,0.234,0.8,713,2.7,2.5,1,1,1
481,Black,Female,47445,0.405,1.7,621,8.7,3.8,0,0,0
482,White,Male,86205,0.298,2.4,652,9.1,20.0,1,0,1
483,White,Female,63679,0.357,1.2,767,6.9,4.9,1,1,1
484,White,Female,48687,0.293,5.1,645,1.9,1.6,1,1,1
485,Black,Female,46605,0.382,1.8,540,6.9,0.1,1,1,1
486,White,Female,79328,0.379,4.6,725,14.2,1.7,1,1,1
487,White,Male,65305,0.243,0.8,691,1.7,2.6,1,1,1
488,Black,Female,53752,0.281,1.7,649,2.0,0.3,0,1,0
489,White,Male,79438,0.311,0.5,712,3.3,6.0,0,0,0
490,White,Male,77899,0.375,5.0,765,0.8,8.5,1,1,1
491,White,Male,96494,0.348,3.4,794,9.4,11.4,1,0,1
492,White,Male,60236,0.312,6.0,717,1.2,6.8,0,0,0
493,Black,Female,40235,0.498,2.1,594,0.5,1.1,0,0,0
494,Black,Male,46402,0.456,5.6,665,3.1,1.5,0,0,0
495,White,Female,60040,0.307,3.7,726,8.8,1.7,0,0,0
496,Black,Male,68993,0.397,0.5,706,1.2,1.6,1,1,0
497,White,Male,61682,0.32,1.0,711,18.4,1.3,1,1,1
498,White,Male,83133,0.294,2.4,678,1.6,6.3,1,1,1
499,Black,Male,58351,0.459,3.4,614,3.1,0.2,1,1,0
500,Black,Female,39910,0.399,0.5,645,10.1,1.2,0,0,0
501,White,Male,54486,0.265,4.3,632,3.2,7.8,0,0,0
502,White,Female,47724,0.149,2.7,716,0.9,1.3,0,0,0
503,White,Female,56341,0.274,2.6,706,2.5,0.1,1,1,1
504,White,Male,70308,0.208,1.2,713,1.4,1.5,1,1,1
505,White,Female,76460,0.327,3.2,732,6.3,1.3,0,0,0
506,Black,Male,65990,0.292,0.5,727,1.4,3.9,1,0,1
507,Black,Female,42610,0.453,0.5,647,3.6,2.1,1,1,1
508,Black,Male,62086,0.458,4.6,661,1.0,4.5,1,1,1
509,White,Male,88515,0.298,1.4,687,1.7,2.0,1,0,1
510,Black,Female,69739,0.341,1.5,677,0.4,2.9,0,0,1
511,Black,Male,54855,0.4,0.8,657,3.0,4.6,1,1,1
512,Black,Female,60582,0.543,2.1,706,1.2,0.4,0,0,1
513,White,Male,85899,0.411,0.5,759,6.4,1.2,0,0,0
514,Black,Male,42929,0.282,1.3,673,2.7,10.0,1,0,1
515,White,Male,66875,0.199,2.6,701,0.5,1.9,0,0,0
516,White,Female,85200,0.211,2.2,684,1.5,3.7,1,1,0
517,White,Female,59989,0.25,20.0,721,1.1,3.5,1,1,1
518,White,Male,42710,0.318,1.7,728,1.4,0.2,1,0,0
519,White,Male,70790,0.261,1.7,691,0.7,3.1,1,1,1
520,White,Male,83246,0.241,2.5,718,5.4,10.0,0,0,0
521,Black,Male,58065,0.453,0.7,620,1.2,7.7,0,0,0
522,Black,Male,65153,0.417,7.3,679,1.1,1.3,1,0,1
523,White,Male,81382,0.181,3.0,671,3.5,10.8,1,1,1
524,Black,Female,47450,0.479,0.7,688,9.1,0.9,1,0,1
525,White,Female,57806,0.365,5.5,682,25.0,0.4,0,0,0
526,White,Female,64534,0.367,0.5,778,4.9,0.6,0,0,0
527,Black,Male,59777,0.34,14.2,659,7.7,3.0,0,1,0
528,White,Female,63540,0.317,7.0,709,25.0,2.9,1,0,1
529,Black,Male,58951,0.242,3.0,590,1.2,0.4,1,1,1
530,White,Male,64514,0.361,0.5,772,3.6,11.5,1,1,1
531,Black,Female,58502,0.34,0.8,649,4.6,0.9,0,0,0
532,Black,Female,56992,0.349,1.1,734,3.6,0.5,1,1,1
533,White,Female,49639,0.268,1.0,700,8.3,0.0,1,0,1
534,White,Female,59108,0.456,2.4,687,18.1,1.8,1,1,1
535,White,Male,72930,0.253,10.1,680,2.4,2.2,1,1,1
536,White,Female,57656,0.396,2.1,728,11.1,4.0,1,1,0
537,Black,Female,57373,0.408,3.8,675,0.8,1.2,1,1,0
538,White,Male,71331,0.242,4.1,640,2.1,4.7,1,1,0
539,Black,Male,59690,0.309,7.2,630,3.7,1.9,1,1,1
540,Black,Male,53992,0.336,0.5,692,3.2,1.5,0,1,0
541,White,Female,43067,0.325,1.8,667,0.8,0.4,0,0,0
542,White,Male,51496,0.342,5.4,665,25.0,0.9,1,1,1
543,White,Male,77896,0.267,5.9,714,3.6,7.4,0,0,0
544,White,Male,74669,0.264,9.2,709,5.1,2.8,0,0,0
545,White,Male,76386,0.238,4.2,682,10.7,2.6,0,0,0
546,White,Male,73344,0.216,1.0,789,21.1,6.2,1,1,0
547,Black,Female,53145,0.321,2.5,643,3.1,0.4,0,0,0
548,Black,Female,60690,0.479,0.5,590,6.3,0.3,0,0,0
549,White,Male,76446,0.263,3.6,627,5.1,0.2,0,0,0
550,Black,Male,68409,0.349,2.8,707,7.2,5.0,0,0,0
551,Black,Male,59714,0.333,3.8,605,2.8,0.3,1,1,1
552,White,Male,68996,0.278,9.3,706,19.1,0.4,0,1,0
553,White,Female,64942,0.356,4.1,656,8.4,0.6,1,1,0
554,White,Female,54638,0.296,1.4,693,0.1,0.8,1,1,0
555,White,Male,68201,0.313,0.8,721,0.8,1.0,0,0,0
556,Black,Male,59775,0.479,6.7,592,1.2,4.0,0,0,0
557,White,Female,64643,0.273,0.8,676,12.3,0.4,1,1,1
558,White,Male,70935,0.269,0.6,672,4.3,2.4,0,1,0
559,Black,Male,44118,0.425,0.8,611,1.4,10.6,0,0,0
560,White,Male,78364,0.405,2.5,686,2.2,6.2,0,0,0
561,White,Male,80342,0.213,0.5,675,10.2,0.7,0,0,0
562,White,Male,88436,0.181,9.7,746,6.0,3.8,1,1,1
563,White,Male,76417,0.3,11.9,670,7.7,0.4,1,0,0
564,White,Male,72014,0.293,12.7,726,3.1,1.3,0,0,0
565,Black,Female,40869,0.459,0.5,670,7.9,0.8,1,1,1
566,Black,Female,65920,0.448,10.2,578,0.2,0.7,0,0,1
567,Black,Female,53478,0.408,20.0,626,2.4,0.3,0,1,0
568,White,Female,64933,0.403,10.0,692,19.0,1.8,1,0,1
569,Black,Male,55459,0.332,3.9,670,1.4,1.0,1,0,1
570,White,Female,59820,0.345,4.2,686,17.8,1.0,1,1,1
571,White,Female,69882,0.245,0.5,748,7.1,3.5,1,0,1
572,Black,Male,47785,0.377,7.3,663,2.0,6.2,1,1,1
573,Black,Female,67254,0.308,0.5,672,4.2,0.5,0,0,0
574,White,Male,86075,0.222,1.3,676,2.6,3.6,1,1,0
575,White,Male,68459,0.42,16.5,727,3.8,4.2,0,1,0
576,White,Female,54361,0.202,1.9,790,2.1,1.6,1,1,0
577,White,Male,51847,0.285,0.5,730,3.6,10.0,0,0,1
578,White,Male,59485,0.358,12.2,757,7.4,2.4,1,1,1
579,White,Male,79299,0.455,14.5,691,0.8,7.3,1,1,1
580,Black,Female,54153,0.422,0.7,695,3.3,3.3,0,0,0
581,Black,Male,62936,0.396,7.0,706,1.1,5.8,1,0,1
582,Black,Male,39544,0.383,1.7,669,1.8,9.4,0,0,0
583,Black,Female,47041,0.484,1.7,647,3.3,2.7,0,0,0
584,Black,Female,64672,0.44,1.1,579,4.2,0.2,0,0,0
585,White,Male,71039,0.26,0.5,703,3.7,20.0,1,1,1
586,Black,Female,38277,0.488,1.1,678,1.4,0.3,1,1,1
587,White,Female,61883,0.298,0.5,661,7.5,1.3,0,0,0
588,Black,Male,50289,0.268,9.0,597,0.8,0.9,1,1,1
589,Black,Female,54336,0.298,3.8,655,0.0,0.5,1,0,1
590,White,Male,72205,0.286,7.6,716,1.6,9.2,1,1,1
591,White,Female,68432,0.337,4.4,633,1.6,0.9,0,0,0
592,White,Female,50820,0.397,0.5,699,4.0,4.2,1,1,1
593,White,Male,67512,0.345,9.9,718,2.6,0.4,0,1,0
594,Black,Female,61904,0.416,8.1,714,4.5,6.8,0,0,0
595,Black,Female,37457,0.481,1.5,628,1.2,0.5,0,0,0
596,White,Female,52968,0.331,0.5,798,2.4,4.6,0,0,0
597,White,Male,73992,0.21,4.3,707,3.1,12.1,0,0,0
598,Black,Male,60867,0.274,4.6,600,1.8,4.8,0,0,0
599,White,Female,58111,0.42,7.9,682,0.1,0.3,0,0,0
600,White,Male,69215,0.143,0.5,651,0.6,6.0,1,0,1
601,White,Male,77332,0.286,0.5,696,1.9,5.4,1,0,1
602,White,Male,80496,0.509,3.2,727,5.2,6.6,1,0,1
603,White,Female,52307,0.362,3.4,710,9.5,1.7,0,0,0
604,White,Male,75643,0.285,0.5,650,7.5,2.8,1,1,1
605,White,Female,78120,0.212,1.8,637,5.4,0.8,1,1,1
606,White,Female,61841,0.443,3.1,718,3.3,1.0,1,1,1
607,White,Female,52201,0.415,4.7,728,13.3,0.7,1,1,1
608,White,Female,51739,0.378,1.3,674,4.0,3.2,1,0,1
609,White,Male,70392,0.3,2.3,583,2.3,3.3,1,1,1
610,Black,Male,68358,0.42,5.9,602,2.8,16.0,0,0,0
611,Black,Male,57592,0.37,10.8,705,5.6,6.9,0,0,0
612,White,Female,64892,0.262,0.9,662,3.3,1.4,1,0,1
613,Black,Male,48036,0.447,1.0,641,0.3,5.6,0,0,0
614,Black,Female,60831,0.406,9.8,677,3.6,1.9,0,0,0
615,Black,Female,39543,0.447,1.8,636,0.9,0.0,0,0,0
616,Black,Male,52955,0.372,4.4,725,1.3,2.8,0,0,0
617,Black,Male,64299,0.412,3.3,640,2.0,3.6,1,1,1
618,White,Male,51605,0.299,1.2,663,1.3,1.7,1,1,1
619,White,Female,64739,0.324,3.7,754,1.7,3.3,1,1,1
620,White,Female,52609,0.332,3.7,700,2.1,10.4,0,0,0
621,Black,Male,58165,0.587,3.1,606,0.5,5.5,0,0,0
622,White,Female,59479,0.386,0.5,720,1.3,0.0,0,0,0
623,White,Male,93058,0.481,18.7,690,6.8,15.7,1,1,0
624,White,Male,68068,0.299,1.8,649,4.5,1.6,1,0,1
625,White,Male,90426,0.278,3.6,709,10.4,1.5,1,0,0
626,White,Female,68869,0.255,7.6,690,0.4,0.6,0,0,0
627,White,Male,63985,0.412,1.9,624,14.3,6.1,1,1,0
628,White,Male,75308,0.237,5.2,654,25.0,7.2,0,0,0
629,Black,Male,54955,0.507,12.5,747,4.2,4.1,0,0,0
630,White,Male,74421,0.229,1.6,708,22.3,4.7,0,0,0
631,White,Male,64861,0.362,1.8,769,1.7,1.9,1,1,1
632,White,Male,88901,0.189,8.3,719,7.7,0.2,0,0,0
633,White,Female,72253,0.299,0.6,757,2.2,3.3,0,0,1
634,White,Female,63317,0.332,0.5,724,4.8,5.9,0,1,0
635,White,Male,89291,0.258,8.4,659,4.6,7.5,1,0,1
636,Black,Female,51742,0.398,6.0,680,5.0,2.4,1,1,1
637,White,Male,82976,0.288,12.6,659,8.2,0.9,1,1,1
638,White,Male,72383,0.356,0.5,749,5.9,0.2,1,1,1
639,Black,Female,54938,0.264,0.6,661,1.9,1.7,1,1,1
640,Black,Male,57185,0.341,0.5,658,8.9,0.4,0,0,0
641,White,Female,63953,0.418,4.0,676,18.3,0.6,1,0,0
642,White,Female,64705,0.369,3.3,736,20.2,0.6,0,0,0
643,Black,Male,51302,0.469,1.6,650,3.9,3.7,1,1,1
644,White,Male,67989,0.353,0.5,613,1.9,2.0,1,1,1
645,White,Male,69832,0.224,3.6,622,2.8,1.0,0,0,0
646,White,Male,74297,0.346,3.0,644,1.7,4.1,0,0,0
647,Black,Male,57694,0.387,0.5,695,1.7,2.0,0,0,0
648,Black,Male,69730,0.539,8.4,699,1.6,0.8,1,1,1
649,Black,Male,66471,0.436,0.8,673,1.1,5.4,1,0,1
650,Black,Female,49036,0.447,4.8,666,6.3,0.4,0,0,0
651,White,Male,85817,0.347,7.6,774,1.6,1.4,1,1,1
652,White,Male,90730,0.333,3.0,721,1.8,0.9,1,0,1
653,White,Male,51561,0.331,1.0,735,6.6,0.4,0,0,0
654,Black,Female,60322,0.391,1.3,650,1.1,1.3,1,1,1
655,Black,Male,51070,0.417,7.6,635,1.7,8.0,0,0,0
656,White,Female,71007,0.396,1.2,684,11.1,0.9,1,0,1
657,Black,Female,63382,0.484,4.8,749,12.7,3.5,1,0,1
658,Black,Female,42230,0.476,16.2,598,0.1,4.0,0,0,0
659,Black,Female,32476,0.516,20.0,666,0.1,10.3,1,1,1
660,Black,Male,66354,0.459,2.7,585,1.7,0.1,0,0,0
661,White,Female,64354,0.374,6.1,668,0.0,2.0,1,1,1
662,Black,Male,41315,0.3,16.2,695,1.5,5.1,0,0,0
663,Black,Female,76295,0.33,1.6,564,23.8,0.1,0,0,0
664,White,Male,78244,0.283,1.0,748,4.5,9.6,1,1,1
665,White,Female,69701,0.333,0.5,796,0.3,0.4,0,0,0
666,White,Male,85658,0.398,0.5,722,5.6,0.4,1,1,1
667,White,Female,57191,0.135,6.7,758,9.4,1.4,0,0,0
668,Black,Female,52304,0.338,3.1,662,0.5,2.4,0,0,0
669,White,Female,49806,0.316,7.2,732,7.1,2.0,0,1,1
670,White,Female,56920,0.26,5.5,719,2.8,0.8,0,0,0
671,White,Male,75856,0.244,3.9,680,5.5,17.6,1,1,0
672,Black,Male,41347,0.345,3.3,629,0.2,6.3,0,0,0
673,Black,Female,44637,0.344,0.5,707,3.2,2.5,0,0,0
674,White,Male,62720,0.246,7.2,702,12.6,8.6,0,1,0
675,Black,Female,52420,0.505,1.9,644,7.8,0.8,1,0,1
676,Black,Male,63747,0.423,2.9,650,5.7,5.3,0,0,0
677,White,Female,70421,0.383,0.5,712,3.7,1.0,0,0,0
678,White,Female,72988,0.328,9.6,641,7.6,4.1,1,1,1
679,White,Male,85721,0.371,8.2,696,10.8,6.5,0,0,0
680,White,Male,78072,0.359,2.7,719,7.5,7.3,0,1,1
681,Black,Male,76873,0.422,3.0,596,1.7,8.1,0,1,0
682,Black,Male,59195,0.334,4.3,668,1.7,8.5,1,0,1
683,White,Female,61266,0.299,1.1,654,9.7,1.7,1,1,1
684,Black,Male,64073,0.454,0.9,672,2.2,9.9,1,1,0
685,White,Male,69835,0.264,3.9,808,5.3,5.7,1,1,1
686,Black,Female,69525,0.32,0.5,645,2.9,0.0,1,0,1
687,White,Female,74309,0.292,2.1,646,10.3,4.8,1,1,1
688,Black,Male,65502,0.489,2.4,669,3.9,0.6,0,0,0
689,White,Female,64314,0.293,1.7,720,3.4,3.2,0,0,0
690,White,Male,67925,0.323,0.7,660,2.5,7.4,1,1,0
691,White,Male,79013,0.257,1.5,622,1.0,0.4,1,0,1
692,White,Female,51729,0.383,1.4,653,3.1,4.1,0,1,1
693,White,Male,87343,0.338,2.4,702,7.3,8.8,1,1,1
694,White,Female,61223,0.226,3.9,676,2.9,1.1,0,1,0
695,Black,Female,54051,0.429,12.1,702,7.5,1.7,1,1,1
696,White,Female,53903,0.212,0.5,722,5.8,1.3,1,1,1
697,White,Female,70229,0.291,7.2,702,5.7,1.1,0,0,1
698,White,Male,67462,0.299,1.2,621,4.9,6.6,0,0,1
699,White,Male,78492,0.429,3.1,735,0.8,0.6,1,1,0
700,Black,Male,65573,0.402,2.8,753,2.3,6.7,0,0,0
701,White,Male,65523,0.246,2.8,746,10.5,3.0,0,0,0
702,White,Male,60764,0.278,4.5,673,4.5,8.9,1,1,1
703,Black,Male,73318,0.445,1.7,651,4.9,1.1,0,0,0
704,Black,Female,49077,0.357,1.3,673,3.6,0.5,1,1,1
705,Black,Male,60248,0.457,6.7,724,2.8,6.9,1,1,1
706,Black,Male,62854,0.343,0.9,624,2.9,1.0,1,0,1
707,White,Female,50462,0.266,0.7,675,0.4,1.4,0,0,0
708,White,Female,67626,0.296,0.5,695,18.6,1.1,1,0,1
709,White,Male,72991,0.187,0.8,698,1.6,4.3,0,0,0
710,White,Female,56564,0.178,2.6,736,4.7,1.0,0,1,1
711,Black,Male,46434,0.374,2.7,670,0.8,3.4,0,0,0
712,White,Male,78058,0.295,1.0,637,14.6,4.1,0,0,0
713,White,Female,74277,0.348,0.5,666,25.0,0.2,1,1,1
714,White,Female,64785,0.324,4.8,667,1.0,0.7,1,1,1
715,Black,Male,43655,0.543,5.0,551,0.6,3.9,1,1,1
716,Black,Male,47426,0.392,20.0,702,2.8,5.0,1,1,1
717,White,Female,58678,0.234,8.1,704,10.1,0.6,1,1,1
718,Black,Male,73646,0.302,9.1,632,1.9,1.2,0,1,0
719,White,Female,60532,0.33,5.6,741,5.8,0.7,0,1,0
720,White,Female,58314,0.3,3.3,712,0.3,2.4,1,0,1
721,White,Male,55265,0.214,0.5,643,8.2,2.4,0,0,1
722,White,Female,56433,0.326,3.4,727,4.9,0.3,1,1,0
723,Black,Male,45670,0.377,0.5,723,1.0,3.5,0,0,0
724,White,Male,61968,0.412,7.6,698,10.1,19.5,1,0,0
725,White,Female,64199,0.266,2.3,694,0.6,0.1,1,1,1
726,White,Male,67988,0.271,4.2,710,5.6,1.4,1,1,0
727,Black,Female,67994,0.521,0.5,592,4.0,0.1,0,0,0
728,White,Female,73780,0.353,2.7,704,4.7,2.3,1,0,1
729,White,Male,65911,0.235,1.3,662,1.3,10.3,1,1,0
730,Black,Male,48831,0.33,1.2,657,0.1,0.8,0,0,0
731,White,Male,85826,0.215,1.7,712,25.0,8.0,0,0,0
732,White,Male,88600,0.305,0.5,730,22.6,1.6,1,1,1
733,Black,Male,36057,0.452,2.2,685,0.6,3.5,0,0,1
734,White,Male,72928,0.414,2.3,660,3.5,0.0,1,1,1
735,White,Female,60481,0.226,7.0,707,2.7,0.2,1,0,1
736,Black,Female,57491,0.471,2.1,696,3.0,2.2,1,0,1
737,White,Female,82426,0.342,1.6,642,3.5,4.3,1,1,0
738,Black,Female,46159,0.392,18.4,734,1.2,0.4,1,0,1
739,White,Female,42393,0.301,3.0,651,1.9,3.3,0,1,0
740,White,Female,68790,0.196,2.2,776,14.5,0.2,1,1,1
741,White,Male,85899,0.345,2.4,659,22.5,2.5,1,1,1
742,White,Male,68962,0.208,5.8,702,19.3,4.3,0,0,0
743,White,Male,64949,0.248,1.5,695,1.4,0.4,1,1,1
744,White,Male,67627,0.329,1.7,639,15.0,3.3,0,0,0
745,Black,Male,66502,0.253,4.9,691,5.7,3.3,0,0,0
746,White,Female,58455,0.238,0.5,733,4.6,2.4,1,1,1
747,White,Female,66287,0.415,7.0,727,6.7,0.5,0,1,0
748,Black,Female,51278,0.419,2.0,639,2.1,0.9,0,0,0
749,Black,Male,57246,0.334,3.0,624,4.6,1.8,1,1,1
750,White,Female,70012,0.339,5.0,750,2.6,0.5,1,1,1
751,White,Male,67214,0.347,1.1,715,4.9,4.5,0,1,0
752,Black,Male,53694,0.459,7.7,621,0.1,12.0,1,1,1
753,White,Female,70976,0.252,13.6,708,12.4,2.8,0,1,1
754,Black,Male,48130,0.308,2.4,577,2.4,5.2,1,0,1
755,White,Male,63197,0.343,9.7,710,7.8,0.5,0,0,0
756,Black,Female,38396,0.455,0.5,682,1.0,0.4,0,0,0
757,White,Male,80490,0.206,7.9,696,7.3,3.2,0,0,0
758,White,Male,70947,0.231,1.3,739,4.6,5.5,1,1,0
759,White,Male,58863,0.286,1.3,744,2.1,8.8,1,1,1
760,White,Male,80538,0.302,0.9,718,6.4,6.1,0,0,0
761,Black,Male,52444,0.384,1.3,742,1.5,0.1,1,0,0
762,White,Male,63283,0.205,0.8,769,11.7,5.2,1,1,1
763,White,Female,61043,0.333,8.3,728,0.7,4.5,0,0,0
764,Black,Male,72787,0.33,8.0,675,0.2,3.4,1,1,1
765,White,Male,68050,0.218,0.5,692,4.5,15.2,1,0,1
766,White,Female,68753,0.329,0.5,666,9.7,0.5,0,0,0
767,Black,Male,65270,0.372,6.9,696,2.0,7.7,0,0,0
768,Black,Male,62432,0.436,1.8,648,0.2,1.8,1,1,1
769,Black,Male,70710,0.32,0.6,609,3.2,4.7,0,0,0
770,White,Male,64928,0.316,2.5,666,4.0,5.3,1,1,1
771,White,Female,52566,0.22,1.9,665,1.8,0.0,1,1,1
772,White,Female,52370,0.311,0.9,782,16.2,0.9,1,1,0
773,Black,Male,56555,0.412,4.5,698,5.6,0.5,0,0,1
774,White,Female,53529,0.368,3.5,699,3.4,0.6,1,1,1
775,Black,Male,59475,0.419,0.5,677,2.7,10.0,1,1,0
776,White,Female,63769,0.386,9.1,723,3.6,1.6,1,1,1
777,Black,Female,61185,0.379,2.9,609,0.1,1.1,0,0,0
778,White,Male,74911,0.335,1.0,648,3.7,5.9,1,0,1
779,Black,Female,46838,0.541,0.8,701,0.4,7.8,0,0,0
780,Black,Female,55108,0.377,0.5,586,1.3,0.2,0,0,0
781,Black,Male,47698,0.477,1.9,657,1.9,7.0,0,1,0
782,Black,Female,50618,0.471,0.5,616,6.8,2.1,0,0,0
783,White,Female,66194,0.311,1.9,708,7.7,0.5,0,0,0
784,Black,Female,52293,0.397,0.6,638,2.5,0.1,0,0,0
785,Black,Female,55150,0.418,3.7,676,3.1,0.2,0,1,0
786,White,Female,56559,0.387,5.4,587,1.4,1.0,0,0,0
787,Black,Male,69520,0.408,2.8,711,1.0,0.8,0,0,0
788,Black,Male,76221,0.347,4.0,693,2.0,0.3,1,1,1
789,White,Female,46973,0.184,9.8,746,3.9,1.1,0,0,0
790,White,Female,50844,0.377,3.6,741,0.7,2.0,1,1,1
791,White,Male,72430,0.165,1.6,720,0.6,2.6,0,0,0
792,White,Male,69434,0.204,2.1,674,9.8,0.8,1,1,0
793,White,Male,90964,0.272,6.9,726,3.9,3.1,1,1,1
794,White,Female,65197,0.245,0.5,711,12.7,3.5,0,0,0
795,White,Male,85925,0.322,1.4,747,5.6,2.1,1,1,1
796,White,Female,42508,0.309,3.0,727,6.3,0.2,1,1,1
797,White,Male,80141,0.355,3.9,709,17.7,0.9,0,0,0
798,Black,Female,43844,0.297,5.0,671,1.1,0.0,0,1,0
799,White,Female,55684,0.284,1.3,723,5.1,0.1,1,1,1
800,Black,Male,55516,0.38,0.6,710,4.3,5.9,0,0,0
801,Black,Female,36754,0.413,10.8,734,2.8,0.5,0,0,0
802,White,Male,76427,0.349,0.5,733,1.0,3.2,1,1,1
803,Black,Male,59907,0.316,0.5,683,0.5,0.4,1,1,1
804,White,Male,74661,0.267,2.4,694,17.7,14.2,0,0,1
805,White,Male,80870,0.336,6.0,688,6.1,1.3,1,1,0
806,Black,Female,66147,0.256,5.2,616,3.6,1.7,0,0,0
807,Black,Female,47362,0.437,9.7,500,1.7,0.2,1,1,1
808,White,Male,76773,0.353,0.5,664,5.9,3.6,1,1,1
